2024-07-17 18:59:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-18 01:36:32 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P117 converted successfully in 3.18 seconds
2024-07-18 01:36:32 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P117...
2024-07-18 01:37:57 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P117 ran successfully in 85.31 seconds
2024-07-18 01:37:57 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P117...
2024-07-18 01:38:28 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P117 ran successfully in 30.92 seconds
2024-07-18 01:38:28 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P117...
2024-07-18 01:38:28 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P117 created successfully in 0.00 seconds
2024-07-18 01:38:28 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P117
2024-07-18 01:39:35 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P117 created successfully in 67.44 seconds
2024-07-18 01:39:35 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P117...
2024-07-18 01:39:55 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P117 : 7
2024-07-18 01:39:55 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P117 filtered successfully in 19.24 seconds
2024-07-18 01:39:55 |              __main__ |    DEBUG | Time taken for patient AGORL_P117 : 3.48 minutes.
2024-07-18 01:39:55 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:39:55 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P118-----------------------------------
2024-07-18 01:39:55 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P118...
2024-07-18 01:39:57 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P118 separated successfully in 2.68 seconds
2024-07-18 01:39:57 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P118...
2024-07-18 01:39:58 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P118 created successfully in 0.21 seconds
2024-07-18 01:39:58 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P118...
2024-07-18 01:40:01 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P118 converted successfully in 3.69 seconds
2024-07-18 01:40:01 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P118...
2024-07-18 01:42:11 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P118 ran successfully in 129.87 seconds
2024-07-18 01:42:11 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P118...
2024-07-18 01:42:57 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P118 ran successfully in 46.29 seconds
2024-07-18 01:42:57 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P118...
2024-07-18 01:42:57 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P118 created successfully in 0.00 seconds
2024-07-18 01:42:57 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P118
2024-07-18 01:44:02 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P118 created successfully in 64.73 seconds
2024-07-18 01:44:02 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P118...
2024-07-18 01:44:21 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P118 : 8
2024-07-18 01:44:21 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P118 filtered successfully in 18.97 seconds
2024-07-18 01:44:21 |              __main__ |    DEBUG | Time taken for patient AGORL_P118 : 4.44 minutes.
2024-07-18 01:44:21 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:44:21 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P119-----------------------------------
2024-07-18 01:44:21 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P119...
2024-07-18 01:44:24 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P119 separated successfully in 2.53 seconds
2024-07-18 01:44:24 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P119...
2024-07-18 01:44:24 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P119 created successfully in 0.16 seconds
2024-07-18 01:44:24 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P119...
2024-07-18 01:44:27 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P119 converted successfully in 2.74 seconds
2024-07-18 01:44:27 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P119...
2024-07-18 01:45:59 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P119 ran successfully in 91.90 seconds
2024-07-18 01:45:59 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P119...
2024-07-18 01:46:30 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P119 ran successfully in 31.95 seconds
2024-07-18 01:46:30 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P119...
2024-07-18 01:46:30 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P119 created successfully in 0.00 seconds
2024-07-18 01:46:30 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P119
2024-07-18 01:47:28 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P119 created successfully in 57.68 seconds
2024-07-18 01:47:28 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P119...
2024-07-18 01:47:47 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P119 : 6
2024-07-18 01:47:47 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P119 filtered successfully in 18.99 seconds
2024-07-18 01:47:47 |              __main__ |    DEBUG | Time taken for patient AGORL_P119 : 3.43 minutes.
2024-07-18 01:47:47 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:47:47 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P120-----------------------------------
2024-07-18 01:47:47 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P120...
2024-07-18 01:47:49 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P120 separated successfully in 1.67 seconds
2024-07-18 01:47:49 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P120...
2024-07-18 01:47:49 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P120 created successfully in 0.18 seconds
2024-07-18 01:47:49 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P120...
2024-07-18 01:47:52 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P120 converted successfully in 2.91 seconds
2024-07-18 01:47:52 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P120...
2024-07-18 01:49:22 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P120 ran successfully in 89.98 seconds
2024-07-18 01:49:22 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P120...
2024-07-18 01:49:53 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P120 ran successfully in 30.93 seconds
2024-07-18 01:49:53 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P120...
2024-07-18 01:49:53 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P120 created successfully in 0.00 seconds
2024-07-18 01:49:53 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P120
2024-07-18 01:50:49 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P120 created successfully in 55.94 seconds
2024-07-18 01:50:49 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P120...
2024-07-18 01:51:04 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P120 : 5
2024-07-18 01:51:04 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P120 filtered successfully in 15.43 seconds
2024-07-18 01:51:04 |              __main__ |    DEBUG | Time taken for patient AGORL_P120 : 3.28 minutes.
2024-07-18 01:51:04 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:51:04 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P121-----------------------------------
2024-07-18 01:51:04 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P121...
2024-07-18 01:51:06 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P121 separated successfully in 1.93 seconds
2024-07-18 01:51:06 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P121...
2024-07-18 01:51:06 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P121 created successfully in 0.17 seconds
2024-07-18 01:51:06 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P121...
2024-07-18 01:51:09 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P121 converted successfully in 3.10 seconds
2024-07-18 01:51:09 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P121...
2024-07-18 01:52:43 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P121 ran successfully in 93.47 seconds
2024-07-18 01:52:43 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P121...
2024-07-18 01:53:16 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P121 ran successfully in 32.77 seconds
2024-07-18 01:53:16 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P121...
2024-07-18 01:53:16 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P121 created successfully in 0.00 seconds
2024-07-18 01:53:16 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P121
2024-07-18 01:54:15 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P121 created successfully in 59.37 seconds
2024-07-18 01:54:15 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P121...
2024-07-18 01:54:36 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P121 : 10
2024-07-18 01:54:36 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P121 filtered successfully in 20.72 seconds
2024-07-18 01:54:36 |              __main__ |    DEBUG | Time taken for patient AGORL_P121 : 3.53 minutes.
2024-07-18 01:54:36 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:54:36 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P122-----------------------------------
2024-07-18 01:54:36 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P122...
2024-07-18 01:54:39 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P122 separated successfully in 3.53 seconds
2024-07-18 01:54:39 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P122...
2024-07-18 01:54:39 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P122 created successfully in 0.16 seconds
2024-07-18 01:54:39 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P122...
2024-07-18 01:54:42 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P122 converted successfully in 2.96 seconds
2024-07-18 01:54:42 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P122...
2024-07-18 01:56:19 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P122 ran successfully in 96.35 seconds
2024-07-18 01:56:19 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P122...
2024-07-18 01:56:53 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P122 ran successfully in 34.30 seconds
2024-07-18 01:56:53 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P122...
2024-07-18 01:56:53 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P122 created successfully in 0.00 seconds
2024-07-18 01:56:53 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P122
2024-07-18 01:57:57 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P122 created successfully in 63.49 seconds
2024-07-18 01:57:57 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P122...
2024-07-18 01:58:06 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P122 : 4
2024-07-18 01:58:06 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P122 filtered successfully in 9.57 seconds
2024-07-18 01:58:06 |              __main__ |    DEBUG | Time taken for patient AGORL_P122 : 3.51 minutes.
2024-07-18 01:58:06 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:58:06 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P124-----------------------------------
2024-07-18 01:58:06 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P124...
2024-07-18 01:58:10 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P124 separated successfully in 4.11 seconds
2024-07-18 01:58:10 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P124...
2024-07-18 01:58:10 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P124 created successfully in 0.18 seconds
